CLASSE,TEXTO
NEG,COMISSIONAMENTO E IMPLEMENTAÇÃO DAS ADEQUAÇÕES DO BANCO DE DADOS E TELAS DO SAGE E SIMULAÇÃO DE PONTOS DIGITAIS E ANALOGICOS PARA O COR-BE.
NEG,COMISSIONAMENTO E IMPLANTAÇÃO DAS ADEQUAÇÕES DO BANCO DE DADOS E TELAS DO SAGE E SIMULAÇÃO DE PONTOS DIGITAIS E ANALOGICOS PARA O COR-BE
NEG,MANUTENÇÃO PREVENTIVA.
NEG,CORREÇÃO NOS MEDIDORES DE POTÊNCIA NOS PAINEIS PC 03 DA RCI. RCU E DETRE NA SUBESTAÇÃO DE ITÁ.
NEG,SUBSTITUIÇÃO DOS INSTRUMENTOS DE MEDIÇÃO DE MEDIÇÃO DOS PAINEIS DE SERVIÇOS AUXILIARES.
NEG,SUBSTITUIÇÃO DOS INSTRUMENTOS DE MEDIÇÃO DE MEDIÇÃO DOS PAINEIS DE SERVIÇOS AUXILIARES.   
NEG,SUBSTITUIÇÃO DO MODULO DE CONTROLE DO PAINEL DO GERADOR DIESEL DA CASA DE FORÇA
NEG,SUBSTITUIÇÃO DO MODULO DE CONTROLE DO PAINEL DO GRUPO GERADOR DIESEL DA CASA DE FORÇA
NEG,TESTE COM CARGA DO GERADOR DIESEL DA CASA DE FORÇA
NEG,COMISSIONAMENTO E IMPLEMENTAÇÃO DAS ADEQUAÇÕES DO BANCO DE DADOS E TELAS DO SAGE E SIMULAÇÃO DE PONTOS DIGITAIS E ANALOGICOS PARA O COR-BE
NEG,COMISSIONAMENTO E IMPLEMENTAÇÃO DAS ADEQUAÇÕES DO BANCO DE DADOS E TELAS DO SAGE E SIMULAÇÃO DE PONTOS DIGITAIS E ANALOGICOS PARA O COR-BE
NEG,COMISSIONAMENTO E IMPLEMENTAÇAO DAS ADEQUAÇOES DO BANCODE DADOS E TELAS DO SAGE E SIMULAÇAO DE PONTOS DIGITAIS E ANALOGICOS PARA O COR-BE
NEG,REALIZAR ADEQUAÇÃO NA FIAÇÃO DO RETIFICADOR E RELÉ DO SERVIÇO AUXILIAR.
NEG,COMISSIONAMENTO E IMPLEMENTAÇÃO DAS ADEQUAÇÕES DO BANCO DE DADOS E TELAS DO SAGE
NEG,REALIZAR LIMPEZA E INSPEÇÃO NO PAINÉL DA PROTEÇÃO DE FALHA DE DISJUNTOR  E SUPERVISÃO DE ESTADO DOS EQUIPAMENTOS DO BAY DA LI PFU - UHPF 1.
NEG,REALIZAR LIMPEZA E INSPEÇÃO NO PAINEL DA PROTEÇÃO DE FALHA DISJUNTOR E SUPERVISÃO DE ESTADO DOS EQUIPAMENTOS DO BAY DA LI PFU - UHPF 2.
NEG,ATUALIZAÇÃO DE AQUISIÇÃO DE HORAS DO PORT 2 DA UTR MOSCAD DA SE S.SANTIAGO
NEG,COMISSIONAMENTO E IMPLANTAÇÃO DAS ADEQUAÇÕES DO BANCO DE DADOS E TELAS DO SAGE E SIMULAÇÃO DE PONTOS DIGITAIS E ANALOGICOS PARA O COR.
NEG,IMPLANTAÇÃO DE ADEQUAÇÕES E TESTE FUNCIONAIS NO ESQUEMA DE CONTROLE DE EMERGENCIA DA SE TUCURUI
NEG,REMANEJAR DE LOCAL O RÁDIO UHF L-700 MULTIPLEX. PARA ENTRADA DOS EQUIPAMENTOS ÓPTICAS DO SISTEMA PARÁ MARANHÃO
NEG,SBCP EFETUAR MC NO CARTÃO CEA DA REMOTA ELEBRA.
NEG,VERIFICAR A BANDA MORTA E REGULARIZAR OS SINAIS DE INFORMAÇÕES ANALÓGICAS DAS 05 UNIDADES GERADORAS E OS SINAIS DE POSIÇÃO DOS DISJUNTORES DAS LINHAS 1 E 2 DA UHIT. PARA O ONS.
NEG,REMANEJAMENTO DO BASTIDOR DO CARRIER E AS CONEXÕES COM O BASTIDOR DO MICRO LOCAL.    
NEG,EFETUAR REMANEJAMENTO DE FIAÇÃO (FIO FE) PARA CABO CTP-APL  INSTALADO PELA TELEMAR - CANAL SAGE SJI 
NEG,INSPEÇÃO ANUAL NO GRUPO GERADOR DE EMERGÊNCIA DA CASA DE FORÇA.
NEG,AJUSTES NOS VALORES DE FUNDO DE ESCALA PARA AS SEGUINTES LT S 02J3. 02J4. 02J5. 02J6 E 02J8 DA SE PRD.
NEG,AJUSTES NOS VALORES DE FUNDO DE ESCALA PARA A LT 02J7 DA SE PRD.
NEG,CONFIGURAÇÃO DO SISTEMA DE MEDIDAS ANALÓGICAS DA IHM DA SE NOVA MUTUM.
NEG,MONTAGEM DE OSCILÓGRAFO NA S E PLANALTO.
NEG,FAZER ATUALIZAÇÃO DO SISTEMA DE COMUNICAÇÃO ENTRE A SE E O COL-CB E DO SERVICE PACK DO MICROSCADA E WINDOWS - SE COXIPÓ.
NEG,TROCA DO ARMÁRIO DE COMANDO DO DISJUNTOR E ENSAIOS ELÉTRICOS  MECÂNICOS.
NEG,TESTE DE FIBRA ÓPTICA.
NEG,TESTE DE FIBRA ÓPTICA.
NEG,COMISSIONAMENTO DOS NOVOS MEDIDORES DE FATURAMENTO
NEG,EXCLUSÃO DEFINITIVA DO 4° ESTÁGIO DE CORTE DE CARGA DO RELÉ DE POTÊNCIA.
NEG,SUBSTITUIÇÃO DOS INSTRUMENTOS DE MEDIÇÃO DE MEDIÇÃO DOS PAINEIS DE SERVIÇOS AUXILIARES.
NEG,MANUTENÇÃO NOS DISCOS ARRAY S NO SAGE CROP.
NEG,MANUTENÇÃO CORRETIVA DO CANAL SECUNDÁRIO DE SUPERVISÃO DA SE ILHOTA PARA O ONS.
NEG,MANUTENÇÃO DO CANAL PUSH-BUTTON DA SE GUARITA.
NEG,TESTES NA ARQUITETURA DE COMUNICAÇÃO DE DADOS ENTRE A USINA DE ITAPEBI E O     ONS - RECIFE.
NEG,MANUTENÇÃO CORRETIVA NA TURBINA À GÁS. TURBINA À VAPOR E TORRE DE REFRIGERAÇÃO
NEG,MANUTENÇÃO CORRETIVA DO CANAL SECUNDÁRIO DE SUPERVISÃO DA SE ILHOTA PARA O ONS.
NEG,SUBSTITUIÇÃO DE TRANSDUTORES DE TENSÃO DAS BARRAS 525 KV BP 1 E BP 2. 
NEG,MANUTENÇÃO CORRETIVA DO CANAL SECUNDÁRIO DE SUPERVISÃO DA SE ILHOTA PARA O ONS.
NEG,EDEQUAÇÕES NA PROTEÇÃO DIGITALIZADAS DA LT TCVC-1
NEG,INCLUSÃO DA SUPERVISÃO E TELECOMANDO DO 12T5 DA SE JDM.
NEG,CORRETIVA DOS EQUIPAMENTOS PLC PARA DETECTAR CAUSA DE PERDA EXCESSIVA E BAIXA RELAÇÃO SINAL RUÍDO DO SISTEMA DE COMUNICAÇÃO CARRIER 
NEG,TESTAR O DISJUNTOR DE CONEXÃO COM CARGA PARA ACOMPANHAR AJUSTES NO RELÉ PARA ACOMPANHAR PROBLEMAS DE DESARMES DA UTE.   INÍCIO DOS TRABALHOS ÀS 17:00 HS   TÉRMINO DOS TRABALHOS ÀS 20:00HS
NEG,TESTAR O DISJUNTOR DE CONEXÃO COM CARGA PARA ACOMPANHAR AJUSTES NO RELÉ PARA ACOMPANHAR PROBLEMAS DE DESARME DA UTE
NEG,TESTAR O DISJUNTOR DE CONEXÃO COM CARGA PARA ACOMPANHAR AJSUTES NO RELÉ PARA ACOMPANHAR PROBLEMAS DE DESARMES DA UTE
NEG,TESTAR O DISJUNTOR DE CONEXÃO COM CARGA PARA ACOMPANHAR PROBLEMAS DE DESARMES DA UTE
NEG,TESTAR O DISJUNTOR DE CONEXÃO COM CARGA PARA ACOMPANHAR AJUSTES NO RELÉ PARA ACOMPANHAR PROBLEMAS DE DESARME DA UTE.
NEG,VERIFICAÇÃO NO SOFTWARE DO SSC.
NEG,SUBSTITUIÇÃO DA FONTE DE ALIMENTAÇÃO DE 48 VCC DO PAINÉL DE COMUNICAÇÃO ÓPTICA DO CENTRO REGIONAL DE BAURU - CROB
NEG,DIA 24.01.2004 DE 08:00H AS 16:00H- TESTE DE INTEGRIDADE DE BASE DE DADOS E LÓGICA PROGRAMÁVEL. DAS 16:00H AS 17:00H - TESTE DE INTERLIGAÇÃO DA BASE DE DADOS COM O CONCENTRADOR. DAS 18:00H AS 22:00H TESTE DE SIMULAÇÃO DAS LÓGICAS PROGRAMÁVEIS COM O CONCENTRADOR. DIA 25.01.2004 DAS 08:00H  AS 12:00H  TESTE DE SIMULAÇÃO DAS LÓGICAS PROGRAMÁVEIS COM O CONCENTRADOR. DAS 13:00H AS 20:00H TESTE DE SIMULAÇÃO DAS LÓGICAS PROGRAMÁVEIS COM O CONCENTRADOR.
NEG,IMPLEMENTACAO E TESTES DAS ATUALIZACOES NO ECE INCLUINDO OS EQUIPAMENTOS DALT S. MESA - GURUPI CIRCUITO II NA BASE DE DADOS.
NEG,NORMALIZAR PROTEÇÃO DAS BARRAS DE 500 KV
NEG,IMPLEMENTACAO E TESTES DAS ATUALIZACOES NO ECE INCLUINDO OS EQUIPAMENTOS DALT S. MESA - GURUPI CIRCUITO II NA BASE DE DADOS.
NEG,ALTERACAO DE LOGICAS DE ATUACAO DO ECE PARA ATENDER AO NOVO ARRANJO COM A ENTRADA DA LINHA GURUPI-02.
NEG,SUBSTITUIR ISOLADOR QUEBRADO NO POSTE 227.   RETIRAR ABELHAS NOS POSTES 241 A 248.
NEG,ALTERACAO DE LOGICAS DE ATUACAO DO ECE PARA ATENDER AO NOVO ARRANJO COM A  ENTRADA DA LINHA GURUPI-02
NEG,TESTE NAS PROTEÇÕES DA USINA CANA BRAVA. PARA VERIFICAR A FUNCIONALIDADE DO ESQUEMA DE CORTE DE ENERGIA - ECE. ABRINDO O DJ 712 DA SE SMA - SUBSTAÇÃO SERRA DA MESA (INTERLIGAÇÃO 230 525KV - ATO1).
NEG,MANUTENÇÃO PREVENTIVA MENSAL NOS GERADORES G29 À G33 E G25. NO QUAL SERÁ FEITO A INTERVENÇÃO EM UM GRUPO GERADOR POR VEZ NO INTERVALO DE 30 MINUTOS NO QUAL SERÁ FEITO INSPEÇÃO GERAL(VERIFICAÇÃO DE NÍVEIS DE ÁGUA. DE ÓLEO. CORREIA. MEDIÇÕES DE TENSÃO DE BATERIA) NOS MESMOS.
NEG,IMPLEMENTACAO E TESTES DAS ATUALIZACOES NO ECE INCLUINDO OS EQUIPAMENTOS DALT S. MESA - GURUPI CIRCUITO II NA BASE DE DADOS.
NEG,MANUTENÇÃO PREVENTIVA MENSAL NOS GERADORES G15 À G20. G22 À G24 E G26 À G28. NO QUAL SERÁ FEITO A INTERVENÇÃO EM UM GRUPO GERADOR POR VEZ NO INTERVALO DE 30 MINUTOS NO QUAL SERÁ FEITO INSPEÇÃO GERAL(VERIFICAÇÃO DE NÍVEIS DE ÁGUA. DE ÓLEO. CORREIA. MEDIÇÕES DE TENSÃO DE BATERIA) NOS MESMOS.
NEG,VERIFICAR FALHAS NA REMOTA RESERVA E NA INDICAÇÃO DE POTÊNCIA ATIVA DOS TRANSFORMADORES 1 E 3.
NEG,IMPLEMENTACAO E TESTES DAS ATUALIZACOES NO ECE INCLUINDO OS EQUIPAMENTOS DALT S. MESA - GURUPI CIRCUITO II NA BASE DE DADOS.
NEG,MANUTENÇÃO PREVENTIVA MENSAL NOS GERADORES G01 À G14 E G21. NO QUAL SERÁ FEITO A INTERVENÇÃO EM UM GRUPO GERADOR POR VEZ NO INTERVALO DE 30 MINUTOS NO QUAL SERÁ FEITO INSPEÇÃO GERAL(VERIFICAÇÃO DE NÍVEIS DE ÁGUA. DE ÓLEO. CORREIA. MEDIÇÕES DE TENSÃO DE BATERIA) NOS MESMOS.
NEG,ALTERACAO DE LOGICAS DE ATUACAO DO ECE PARA ATENDER AO NOVO ARRANJO COM    A ENTRADA DA LINHA GURUPI-02.
NEG,ALTERACAO DE LOGICAS DE ATUACAO DO ECE PARA ATENDER AO NOVO ARRANJO COM A  ENTRADA DA LINHA GURUPI-02
NEG,TESTAR AUTONOMIA E VERICACAO DA POTENCIA REAL DO GGDE.
NEG,INCLUIR AS NOVAS LI`S DA CEB (3190 E 3210) NO ESQUEMA DE SEPARACAO I DE BARRAS.
NEG,TESTES DE ENVIO E RECEPÇÃO DE COMANDOS DE TELEPROTEÇÃO DA LINHA ÁGUA CLARA - JUPIÁ  - 138 KV.
NEG,TESTE DE ENVIO E RECEPÇÃO DE COMANDOS DE TELEPROTEÇÃO DA LINHA ÁGUA CLARA - MIMOSO - 138 KV.
NEG,TESTES DE ENVIO E RECEPÇÃO DE COMANDOS DE TELEPROTEÇÃO
NEG,SSTL EFETUAR MP ESQUEMA DE ALIVIO DE CARGA . ENLACE CMD CTG LT 04M6    TERMINAL SE CTG.
NEG,CHECAGEM DOS CABOS DO PAINÉL DO SISTEMA ANTI-INCÊNDIO (CO²) DOS GERADORES E RETIRADO DE PENDÊNCIAS DO COMISSIONAMENTO.
NEG,VERIFICAR CAUSA DA ATUAÇÃO DO RELÉ DE BLOQUEIO 86BF NA ABERTURA DO DJ 112.
NEG,MANUTENÇÃO CORRETIVA NOS INSTRUMENTOS DE MEDIÇÃO DO PAINEL DE SERVIÇOS AUXILIARES AC DC.
NEG,SUBSTITUICAO DE NOBREAKS POR INVERSOR NO SISTEMA DE CONTROLE.
NEG,TROCA DO HD DOS RDP DA SE 500KV
NEG,TESTES NO CANAL DA TELEPROTEÇÃO
NEG,SSMA EFETUAR PINTUARA 85B2 CORPO CERÂMICO DANIFICADO.
NEG,VERIFICAR E SANAR ANORMALIDADE NA INDICACAO REMOTA DE FUSIVEL ABERTO DOS CARREGADORES DE BATERIAS 01 E 02.
NEG,ANILHAR OS CABOS DO PAINEL AUXILIAR DE TODAS AS SECIONADORAS DO SETOR DE 500KV
NEG,IMPLEMENTACAO E TESTES DAS ATUALIZACOES NO ECE INCLUINDO OS EQUIPAMENTOS DALT S. MESA - GURUPI CIRCUITO II NA BASE DE DADOS.
NEG,ALTERACAO DE LOGICAS DE ATUACAO DO ECE PARA ATENDER AO NOVO ARRANJO COM    A ENTRADA DA LINHA GURUPI-02.
NEG,ALTERACAO DE LOGICAS DE ATUACAO DO ECE PARA ATENDER AO NOVO ARRANJO COM A  ENTRADA DA LINHA GURUPI-02
NEG,EFETUAR ENSAIOS NO CAT 50HZ E 60HZ
NEG,MANUTENCAO PREVENTIVA NO BANCO 2 DE 48V DA CASA DE CONTROLE
NEG,ADEQUACAO DOS MEDIDORES ELETRONICOS DE FATURAMENTO DA GERACAO LIQUIDA. PARAATENDER AS RECOMENDACOES E ESPECIFICACOES DOS AGENTES REGULADORES MAE. ONS E ANEEL.
NEG,MANUTENÇÃO NA BARRA 1 DE 13.8KV DO PAINEL QCM DO SERVIÇOS AUXILIARES.
NEG,GERACAO DA BASE DE DADOS DO SISTEMA SOL PARA ATUALIZACAO DE PARAMETROS DO SISTEMA OPERACIONAL OPENVMS E ORACLE DOS SERVIDORES HP-ALFA
NEG,GERACAO DA BASE DE DADOS DO SISTEMA SOL PARA ATUALIZACAO DE PARAMETROS DO SISTEMA OPERACIONAL OPENVMS E ORACLE DOS SERVIDORES HP-ALFA
NEG,CONVERSOR DE FREQUÊNCIA 1 FORA DE OPERAÇÃO PARA REALIZAR TROCA DE ESCOVAS.
NEG,CONVERSOR DE FREQÜÊNCIA FORA DE OPERAÇÃO PARA REALIZAR TROCA DE ESCOVAS.
NEG,MANUTENÇÃO NOS DISCOS ARRAY S NO SAGE CROP.
NEG,MANUTENCAO PREVENTIVA NO BANCO DE BATERIAS 1 DE 48V DA CASA DE CONTROLE
NEG,MANUTENCAO PREVENTIVA DO RETIFICADOR DE 48V DA SALA DE COMUNICACAO DA CASA DE CONTROLE
NEG,1.INCLUSÃO DA SUPERVISÃO DA SE PARAÍSO.   2.INCLUSÃO DA SUPERVISÃO DO BAY PARA A SE PARAÍSO EM NTD.   3.INCLUSÃO DA SUPERVISÃO DO BAY PARA A SE PARAÍSO EM CGD.   
NEG,MANUTENCAO PREVENTIVA SIAM EM RETIFICADOR DE 48VCC E RESPECTIVOS BANCOS DE BATERIAS.
NEG,MANUTENCAO PREVENTIVA NO RETIFICADOR 1 DE 125VDC DO TCSC
NEG,MANUTENCAO PREVENTIVA DO RETIFICADOR 2 DE 125VDC DO TCSC
NEG,MANUTENCAO EM RETIFICADORES DE 125VDC E RESPECTIVOS BANCOS DE BATERIAS. SEGUNDO DIRETRIZES DO SIAM.
NEG,GERACAO DA BASE DE DADOS DO SISTEMA SOL PARA ATUALIZACAO DE PARAMETROS DO SISTEMA OPERACIONAL OPENVMS E ORACLE DOS SERVIDORES HP-ALFA
NEG,SISTEMA DE SUPERVISAO E CONTROLE. GERACAO DA BASE DE DADOS DO SISTEMA SOL PARA ATUALIZACAO DE PARAMETROS DO SISTEMA OPERACIONAL OPENVMS E ORACLE DOS SERVIDORES HP-ALFA
NEG,VERIFICAÇÃO DA PRESSÃO DE GÁS SF6 E ELIMINAÇÃO DE VAZAMENTO SE NECESSÁRIO. NOS PÓLOS DO DISJUNTOR 752-11 DA LINHA MIMOSO - CAMPO GRANDE 3.
NEG,VERIFICAÇÃO DA PRESSÃO DE GÁS SF6 E  ELIMINAÇÃO DE VAZAMENTOS SE NECESSÁRIO .NOS PÓLOS DO DISJUNTOR 752-12 DA LINHA MIMOSO-CAMPO GRANDE 4.
NEG,EFETUAR RESET NO CLP QUE CONTROLA O SERVICO AUXILIAR DA CASA DE CONTROLE.
NEG,DETECTAR ALARME DE TERRA NA BARRA B DE 125 VCC E SE POSSIVEL. SANA-LO.
NEG,LANÇAR E CONECTAR CABO ENTRE ECE FURNAS PAINEL DE PROTEÇÃO DE LINHA AÇAILANDIA
NEG,MANUTENCAO CORRETIVA
NEG,GERACAO DA BASE DE DADOS DO SISTEMA SOL PARA ATUALIZACAO DE PARAMETROS DO SISTEMA OPERACIONAL OPENVMS E ORACLE DOS SERVIDORES HP-ALFA
NEG,EFETUAR ADEQUAÇÃO NO SAGE DE CRD.
NEG,ADEQUAÇÃO DO SAGE DE STD.
NEG,ADEQUAÇÃO DO SAGE DE SMD.
NEG,EMENDA DEFINITIVA EM DOIS PONTOS DA FIBRA ÓTICA DO SISTEMA DE COMUNICAÇÕES DA BRASILTELECOM.
NEG,TESTES NO CIRCUITO DE CONTROLE E PROTECAO DE FREQUENCIA.                   (OS: USIT-GC-2004-5019-00 9)
NEG,COMISSIONAMENTO DOS NOVOS CIRCUITOS DO SCS ASSOCIADOS A FUTURA LT DE 138KV PARA PETROBRAS.
NEG,COMISSIONAMENTO DOS NOVOS CIRCUITOS DO SCS.
NEG,INTEGRAÇÃO DO SAGE CROL PARA NOVOS EVENTOS ASSOCIADOS A LT 04V2 E TESTES FUNCIONAIS NO PONTO A PONTO UTR CROL.
NEG,TROCA DE CABOS E FONTES DAS REMOTAS DE SUPERVISÃO.
NEG,REINICIALIZAÇÃO DO SISTEMA DE COMUNICAÇÃO DO SSC DO CROS.
NEG,MANUTENCAO PREVENTIVA NO RETIFICADOR E BANCO DE BATERIAS 1 DA CASA DE CONTROLE.
NEG,MANUTENCAO PREVENTIVA DO RETIFICADOR E BANCO DE BATERIAS 2 DA CASA DE CON- TROLE.
NEG,MANUTENCAO PREVENTIVA DO RETIFICADOR E DO BANCO DE BATERIAS 1 DA CASA DE   FORCA.
NEG,MANUTENCAO PREVENTIVA NO RETIFICADOR E BANCO DE BATERIAS 2 DA CASA DE FORCA
NEG,AJUSTE NO SISTEMA DE MEDIÇÃO DAS BARRAS 04B1-2 E 04B2-2.
NEG,TROCA DA JANELA DE VEDAÇÃO DO GUIA DE ONDA DO SISTEMA DE MICROONDAS. EM DIREÇÃO A REPETIDORA DE MACHADINHO. QUE ESTÁ COM VAZAMENTO.     LIMITAÇÕES OPERACIONAIS     FICARÃO FORA DE OPERAÇÃO OS SEGUINTES SERVIÇOS:     1 - DETRE- PERDAS DE INFORMAÇÃO PARA O ONS DAS SE S CAMPOS NOVOS E U. H. MACHADINHO      2 - TELEPROTEÇÃO DA LT MCH CNO (A2C2)  TELEPROTEÇÃO DA LT MCH YTA (A2C2)                      3.HOT LINE-   - COMUNICAÇÃO COSR-S UH MACHADINHO    - PONTO A PONTO  COSR-S TRANSNEA 
NEG,EFETUAR MIGRAÇÃO DOS CANAIS DE DADOS DA REMOTA SAGE DE PICOS PARA O  SISTEMA DE FIBRA ÓPTICA COM A FINALIDADE DE CORRIGIR ALTA TAXA DE ERRO DA CANALIZAÇÃO
NEG,VERIFICAÇÃO DA PRESSÃO DE GÁS SF6 E  ELIMINAÇÃO DE VAZAMENTOS SE NECESSÁRIO .NOS PÓLOS DO DISJUNTOR 752-07 DA LINHA JUPIÁ - MIMOSO 3
NEG,VERIFICAÇÃO DA PRESSÃO DE GÁS SF6 E  ELIMINAÇÃO DE VAZAMENTOS SE NECESSÁRIO .NOS PÓLOS DO DISJUNTOR 752-08 DA LINHA JUPIÁ - MIMOSO 4.
NEG,VERIFICAÇÃO DA PRESSÃO DE GÁS SF6 E  ELIMINAÇÃO DE VAZAMENTOS SE NECESSÁRIO .NOS PÓLOS DO DISJUNTOR 724-03 INTERLIGADOR DE BARRAS (DISJUNTOR DE TRANSFERÊNCIA).
NEG,VERIFICAÇÃO DA PRESSÃO DE GÁS SF6 E  ELIMINAÇÃO DE VAZAMENTOS SE NECESSÁRIO .NOS PÓLOS DO DISJUNTOR 752-07 DA LINHA JUPIÁ - MIMOSO 3
NEG,VERIFICAÇÃO DA PRESSÃO DE GÁS SF6 E  ELIMINAÇÃO DE VAZAMENTOS SE NECESSÁRIO .NOS PÓLOS DO DISJUNTOR 752-08 DA LINHA JUPIÁ - MIMOSO 4.
NEG,VERIFICAÇÃO DA PRESSÃO DE GÁS SF6 E  ELIMINAÇÃO DE VAZAMENTOS SE NECESSÁRIO .NOS PÓLOS DO DISJUNTOR 724-03 INTERLIGADOR DE BARRAS (DISJUNTOR DE TRANSFERÊNCIA).
NEG,TESTES NO SISTEMA DE ENERGIA ININTERRUPTA DA USINA (UPS).
NEG,EXECUTAR MANUTENCAO PREVENTIVA NOS TRANSDUTORES E EQUIPAMENTOS REFERENTES  AO SISTEMA MULTI-V REFERENTES AS GRANDEZAS: USIM MW. BR9 HZ. LIEBIM KV.  LIIMSS KV. USIM 345 KV BARRAS A E B. E USIM230 KV BARRAS A E B.
NEG,CORRIGIR FALHAS DE DISTRIBUIÇÃO DE PONTOS ENTRE SAGE COOS E SAGE CRON PARA NORMALIZAR A DEMANDA NORTE.     
NEG,CORRIGIR FALHAS DE DISTRIBUIÇÃO DE PONTOS ENTRE SAGE COOS E SAGE CROP PARA NORMALIZAR A DEMANDA NORTE.
NEG,COMISSIONAMENTO DOS NOVOS CIRCUITOS DO SCS DE AGL.
NEG,TESTE DE COMUNICAÇÃO MULTI-DROP DAS UTR DE SUL. MRE. INT. BSA.
NEG,DRUB EFETUAR CORREÇAO DE VAZAMENTO DE AR COMPRIMIDO NA VALVULA DO SISTEMA REPOSICAO AUTOMATICO DE AR DO DISJUNTOR 11G5 -IU. 
NEG,UTR ELEBRA. TESTES NOS PONTOS DIGITAIS DA REMOTA
NEG,PAINEIS 3RDP1 E 3RDP2. SUBSTITUICAO DOS CABOS DO MODULO GPS. A FIM DE NORMALIZAR O SISTEMA DE SINCRONIZACAO DOS RDPS.
NEG,SALA DE CONTROLE E PATIOS 138 345KV. RETIRADA DE CABOS DESATIVADOS NOS PAINEIS DE CONTROLE. PROTECAO E SUPERVI- SAO DE 138KV 345KV. E NOS CUBICULOS DOS EQUIPAMENTOS DE 138KV 345KV PARA   POSSIBILITAR PASSAGEM DE NOVOS CABOS EM FUTURAS AMPLIACOES.
NEG,SALA DE CONTROLE E PATIOS 138 345KV. RETIRADA DE CABOS DESATIVADOS NOS PAINEIS DE CONTROLE. PROTECAO E SUPERVI- SAO DE 138KV 345KV. E NOS CUBICULOS DOS EQUIPAMENTOS DE 138KV 345KV PARA   POSSIBILITAR PASSAGEM DE NOVOS CABOS EM FUTURAS AMPLIACOES.
NEG,VERIFICAR E TESTAR ATUAÇÃO DA PROTEÇÃO 67 N DA LINHA PASSO FUNDO - XANXERÊ 1- 230 KV. PARA POSSIBILITAR ENTRADA DIGITAL NO OSCILOGRAFO REASON.
NEG,MANUTENÇÃO PREVENTIVA NOS RELES DE PROTEÇÃO PRIMARIA E ALTERNADA DA LI-LON.
NEG,MANUTENÇÃO CORRETIVA NA REMOTA DE  MAP 31 DA SE DOURADOS.
NEG,COMPLETAR FIAÇÕES DE SUPERVISÃO DOS EQUIPAMENTOS PARA O DMS. EFETUAR LEVANTAMENTO DE FIAÇÕES EXISTENTES VISANDO CORRIGIR ESQUEMAS ELÉTRICOS DA SE E CORRIGIR ANILHAS EM TODOS OS MÓDULOS DE 230KV E 69KV DA SE MBR.
NEG,ENERGIZAÇÃO DE 3 TC S NA BAIXA DO TRAFO 8TR1.
NEG,MANUTENÇÃO CORRETIVA NO SERVIDOR DE HISTÓRICO DO COSR-SE (SERV-H)
NEG,REALIZAR LEVANTAMENTO DE DADOS DE VAZÃO TURBINADA E NÍVEL DO CANAL DE FUGA.
NEG,MONTAGEM DOS CONDUTORES DAS BARRAS P E T 230 KV DO NOVO MÓDULO DA LI 230 KV SANTO ÂNGELO (ELETROSUL) - CIRCUITO 2. SEM FECHAMENTO DAS PASSAGENS PARA AS BARRAS P E T 230 KV EXISTENTES.
NEG,MONTAGEM DOS CONDUTORES DAS BARRAS P E T 230 KV DO NOVO MÓDULO DA LI 230 KV SANTO ÂNGELO (ELETROSUL) - CIRCUITO 2. SEM FECHAMENTO DAS PASSAGENS PARA AS BARRAS P E T 230 KV EXISTENTES.
NEG,MONTAGEM DOS CONDUTORES DAS BARRAS P E T 230 KV DOS FUTUROS MÓDULOS DAS LT S 230 KV URUGUAIANA (AES) E SANTO ANGELO 2. SEM FECHAMENTO DAS PASSAGENS PARA AS BARRAS P E T 230 KV EXISTENTES.
NEG,MONTAGEM DE ESTRUTURAS METÁLICAS DO FUTURO MÓDULO 230KV DA LT SANTA ROSA X SANTO ANGELO (ESUL).
NEG,INCLUSÃO DA SUPERVISÃO E TELECOMANDO DO 12T5 DA SE JDM.
NEG,ADEQUAÇÃO SAGE SE SMD
NEG,INSTALAÇÃO DE CHAVE DE SINCRONISMO. RELÉS BIESTÁVEIS E FIÇÃO INTERNA E EXTERNA ENTRE PAINÉIS.
NEG,1.INCLUSÃO DA SUPERVISÃO DA SE PARAÍSO.   2.INCLUSÃO DA SUPERVISÃO DO BAY PARA A SE PARAÍSO EM NTD.   3.INCLUSÃO DA SUPERVISÃO DO BAY PARA A SE PARAÍSO EM CGD.     
NEG,SSCP EFETUAR COMISSIONAMENTO E ATIVAÇÃO DO NOVOS RECURSO DE TELESUPER-   VISÃO REFERENTE AO VÃO 02A1 NA SE CTU.
NEG,SSCP EFETUAR IMPLANTAÇÃO E MELHORAMENTOS E MODIFICAÇÕES NO ESQUEMA DE   SOBRETENSÃO DAS BARRAS 230KV -CMD.
NEG,MONTAGEM DE ESTRUTURAS METÁLICAS DOS FUTUROS MÓDULOS DA LT 230KV MAÇAMBARÁ X USINA TÉRMICA URUGUAIANA E LT 230KV MAÇAMBARÁ X SANTO ÂNGELO (ESUL) E MÓDULO DO REATOR.
NEG,ATUALIZAÇÃO DA PARAMETRIZAÇÃO DAS UTRS DE  BAY  E DA UTR CONCENTRADORA.
NEG,ATUALIZAÇÃO DA PARAMETRIZAÇÃO DA IHM DA SUPERVISÃO E CONTROLE DA SE PORTO ALEGRE 10.
NEG,INSTALAÇÃO E TESTES DA IHM DE SUPERVISÃO E COMANDO REMOTO DA SE PELOTAS 3.
